policy_tenure,age_of_car,age_of_policyholder,population_density,gross_weight,ncap_rating,is_claim
0.983028074460562,0.02,0.346153846153846,6108,1185,0,1
0.200796512694769,0.01,0.538461538461538,6112,1340,2,1
1.1206561742566,0.1,0.288461538461538,5410,1720,3,1
0.502210315325674,0.12,0.432692307692308,34738,1720,3,1
0.542503712859377,0.04,0.423076923076923,34738,1335,2,1
1.0571097631773,0.04,0.384615384615385,8794,1720,3,1
0.564532440168657,0.02,0.288461538461538,34738,1410,0,1
0.052034151148749,0.0,0.480769230769231,4076,1185,0,1
1.13239884326068,0.05,0.326923076923077,27742,1051,4,1
0.067836449655844,0.05,0.326923076923077,34738,1185,0,1
0.870381898144144,0.0,0.403846153846154,35036,1185,0,1
0.099883950343551,0.08,0.336538461538461,27003,1720,3,1
1.23916870059751,0.01,0.346153846153846,6108,1410,0,1
1.11463797564435,0.05,0.298076923076923,34791,1051,4,1
0.173729312624142,0.14,0.5,5410,1051,4,1
0.499999819091193,0.01,0.586538461538462,7788,1720,3,1
0.149593363374219,0.08,0.480769230769231,7788,1051,4,1
1.13700052022286,0.05,0.509615384615385,8794,1155,2,1
1.05049437305399,0.13,0.384615384615385,27003,1720,3,1
0.11613347248065,0.0,0.548076923076923,4990,1185,0,1
0.61317333021195,0.01,0.451923076923077,4076,1185,0,1
0.860945151759133,0.12,0.403846153846154,34791,1335,2,1
1.11298469363589,0.1,0.75,3264,1410,0,1
0.89222754272648,0.07,0.75,16733,1185,0,1
1.0336734528458,0.11,0.538461538461538,8794,1335,2,1
1.21214676843771,0.02,0.384615384615385,290,1410,0,1
0.32261005743998,0.04,0.394230769230769,34738,1185,0,1
0.790998062543955,0.03,0.701923076923077,8794,1720,3,1
0.084613892891837,0.0,0.557692307692308,27003,1185,0,1
0.005737156263134,0.0,0.490384615384615,4076,1185,0,1
1.02386493553716,0.08,0.519230769230769,8794,1335,2,1
1.14929701881299,0.11,0.461538461538462,5410,1051,4,1
0.335214434780478,0.0,0.567307692307692,4076,1185,0,1
0.622804667194288,0.07,0.432692307692308,34738,1185,0,1
0.529389769839912,0.05,0.423076923076923,34738,1155,2,1
0.414460850474867,0.05,0.451923076923077,8794,1335,2,1
0.489543068193502,0.0,0.336538461538461,27003,1185,0,1
1.08274953179663,0.0,0.375,4076,1185,0,1
1.05691539194923,0.09,0.509615384615385,27003,1490,5,1
1.18487633275684,0.12,0.586538461538462,27742,1720,3,1
1.12205018843349,0.07,0.519230769230769,8794,1720,3,1
0.257023562533688,0.02,0.490384615384615,4076,1185,0,1
1.0673173344183,0.04,0.461538461538462,6108,1335,2,1
1.07379905053972,0.15,0.413461538461538,8794,1335,2,1
0.102983484936451,0.0,0.423076923076923,21622,1185,0,1
0.12152494505145,0.13,0.538461538461538,8794,1720,3,1
0.415119949791108,0.14,0.326923076923077,8794,1185,0,1
1.19054590913052,0.1,0.403846153846154,34791,1185,0,1
0.571923875847094,0.01,0.519230769230769,4076,1185,0,1
1.13306404308896,0.1,0.394230769230769,8794,1720,3,1
0.005552149217406,0.0,0.413461538461538,34738,1185,0,1
0.284911671981166,0.15,0.673076923076923,3264,1335,2,1
0.533822618507348,0.0,0.653846153846154,6112,1335,2,1
0.380559708343632,0.16,0.307692307692308,8794,1410,0,1
1.0131963666835,0.06,0.480769230769231,34738,1410,0,1
1.15576109111109,0.06,0.605769230769231,8794,1335,2,1
0.492629556853129,0.13,0.644230769230769,5410,1720,3,1
0.530222512084315,0.02,0.634615384615385,4076,1185,0,1
0.096452455016382,0.0,0.384615384615385,5410,1185,0,1
1.17180018383029,0.06,0.480769230769231,34791,1410,0,1
0.086411462305636,0.04,0.567307692307692,7788,1335,2,1
0.040614367011175,0.0,0.692307692307692,4076,1185,0,1
0.124650976496787,0.0,0.326923076923077,4076,1720,3,1
1.1939659034709,0.1,0.644230769230769,5410,1051,4,1
0.497772368833858,0.09,0.317307692307692,4076,1720,3,1
1.08754970716414,0.03,0.557692307692308,4076,1410,0,1
1.24988129083787,0.09,0.288461538461538,8794,1335,2,1
1.12465768412962,0.08,0.692307692307692,8794,1720,3,1
0.25809980595321,0.06,0.298076923076923,7788,1335,2,1
0.168542162203146,0.12,0.653846153846154,8794,1335,2,1
0.836904742713913,0.05,0.538461538461538,8794,1335,2,1
0.123009261012326,0.0,0.403846153846154,27003,1185,0,1
0.738488026963363,0.08,0.365384615384615,34738,1185,0,1
0.509486012869391,0.02,0.336538461538461,73430,1490,5,1
0.494545274106415,0.17,0.519230769230769,27003,1335,2,1
0.986462108495418,0.17,0.394230769230769,34738,1720,3,1
0.87943532796554,0.02,0.605769230769231,7788,1720,3,1
0.434197980805947,0.04,0.509615384615385,5410,1335,2,1
1.0563293329652,0.04,0.778846153846154,34738,1155,2,1
1.03727126632619,0.14,0.336538461538461,8794,1335,2,1
0.112370020548495,0.2,0.461538461538462,27742,1720,3,1
1.0688013190618,0.06,0.307692307692308,34738,1340,2,1
1.05420196617981,0.04,0.471153846153846,73430,1185,0,1
0.032947065450743,0.0,0.365384615384615,65567,1185,0,1
1.19783763569668,0.09,0.711538461538462,8794,1720,3,1
0.86488206624498,0.0,0.769230769230769,16733,1185,0,1
0.934870660510992,0.1,0.75,34738,1335,2,1
1.17071260750654,0.17,0.432692307692308,8794,1335,2,1
0.870308960231182,0.0,0.394230769230769,4076,1185,0,1
0.531346509282015,0.02,0.423076923076923,27003,1490,5,1
1.06196331227097,0.15,0.403846153846154,8794,1720,3,1
0.102787746336172,0.1,0.480769230769231,8794,1335,2,1
0.098506870713572,0.0,0.576923076923077,5410,1051,4,1
0.92861817910601,0.1,0.644230769230769,8794,1335,2,1
0.796167711778514,0.05,0.432692307692308,5410,1720,3,1
0.807914828694834,0.0,0.355769230769231,6112,1185,0,1
0.358155016734257,0.09,0.461538461538462,8794,1335,2,1
1.0069657221202,0.02,0.403846153846154,73430,1185,0,1
0.63874181050877,0.02,0.461538461538462,27003,1185,0,1
0.384663130889204,0.18,0.461538461538462,34738,1335,2,1
0.573766499090541,0.1,0.625,6108,1051,4,1
0.842938271131042,0.0,0.336538461538461,34738,1185,0,1
0.255235465270199,0.0,0.442307692307692,4076,1185,0,1
0.766975980672422,0.0,0.769230769230769,4076,1185,0,1
0.575136211202678,0.14,0.490384615384615,34738,1510,0,1
0.011014010436196,0.0,0.346153846153846,4076,1185,0,1
1.05733183687681,0.13,0.346153846153846,17804,1720,3,1
1.08637086058168,0.14,0.596153846153846,27003,1720,3,1
0.024899380129245,0.0,0.519230769230769,13051,1185,0,1
0.159996248370563,0.0,0.548076923076923,27003,1185,0,1
0.509051319905814,0.11,0.355769230769231,5410,1490,5,1
1.10300429423402,0.02,0.528846153846154,6108,1720,3,1
0.526657813319316,0.05,0.423076923076923,4076,1410,0,1
0.267677195079293,0.13,0.423076923076923,27003,1335,2,1
0.82522533076754,0.05,0.355769230769231,27003,1340,2,1
0.590573032224549,0.01,0.548076923076923,27003,1720,3,1
0.661941171163429,0.03,0.413461538461538,16206,1185,0,1
0.432011283309636,0.07,0.461538461538462,4076,1155,2,1
0.087428028855824,0.0,0.538461538461538,4076,1185,0,1
1.1509440146912,0.09,0.423076923076923,8794,1335,2,1
0.934031370142021,0.1,0.336538461538461,4076,1340,2,1
1.01379474214468,0.03,0.365384615384615,21622,1335,2,1
0.50856085080294,0.0,0.288461538461538,290,1185,0,1
0.454652209750669,0.08,0.336538461538461,16733,1410,0,1
1.07473573115315,0.02,0.644230769230769,8794,1720,3,1
0.965125200913318,0.1,0.346153846153846,4076,1340,2,1
0.521102425863242,0.13,0.644230769230769,8794,1335,2,1
0.859634167333166,0.12,0.480769230769231,4076,1510,0,1
1.12252129277787,0.0,0.634615384615385,8794,1335,2,1
0.19027135515137,0.0,0.442307692307692,4076,1185,0,1
0.401172173764975,0.04,0.721153846153846,4076,1185,0,1
1.01743189770804,0.01,0.423076923076923,8794,1720,3,1
0.412992674929123,0.15,0.567307692307692,290,1185,0,1
0.021957257392608,0.0,0.298076923076923,17804,1185,0,1
0.200319009811558,0.02,0.307692307692308,4076,1185,0,1
0.467300567471726,0.04,0.509615384615385,73430,1185,0,1
0.583428641805454,0.0,0.557692307692308,5410,1185,0,1
0.914581099183673,0.11,0.548076923076923,8794,1335,2,1
1.14627549013481,0.02,0.365384615384615,8794,1051,4,1
0.655635009459724,0.09,0.288461538461538,4990,1185,0,1
0.092381403014151,0.07,0.375,34738,1410,0,1
0.203248651450398,0.0,0.317307692307692,73430,1185,0,1
0.095522004414949,0.09,0.346153846153846,8794,1720,3,1
0.298244341123189,0.01,0.576923076923077,8794,1335,2,1
0.967696265833002,0.1,0.355769230769231,16206,1340,2,1
0.389294729803862,0.0,0.394230769230769,3264,1155,2,1
1.04729391938234,0.04,0.509615384615385,4076,1340,2,1
1.03184759335433,0.05,0.528846153846154,7788,1340,2,1
1.0528659309575,0.02,0.394230769230769,34738,1185,0,1
0.548039346347507,0.01,0.336538461538461,6112,1720,3,1
1.00909887034566,0.11,0.730769230769231,7788,1340,2,1
0.370293940677835,0.13,0.557692307692308,6112,1335,2,1
0.251473739201314,0.08,0.375,17804,1335,2,1
1.0353515226047,0.01,0.394230769230769,34738,1335,2,1
0.098766082421453,0.17,0.394230769230769,8794,1490,5,1
0.559631925927307,0.13,0.5,17804,1720,3,1
1.1414396660584,0.11,0.625,7788,1335,2,1
0.554723437876585,0.02,0.480769230769231,34738,1720,3,1
1.03939900016859,0.05,0.644230769230769,7788,1335,2,1
0.779723524403921,0.11,0.471153846153846,7788,1720,3,1
1.22412676236662,0.04,0.730769230769231,27003,1410,0,1
0.517100317855188,0.09,0.480769230769231,73430,1340,2,1
1.13075989426111,0.06,0.355769230769231,8794,1340,2,1
0.638844534918274,0.13,0.307692307692308,7788,1335,2,1
0.291054257016457,0.06,0.567307692307692,27003,1340,2,1
1.06715524072766,0.09,0.307692307692308,27742,1720,3,1
0.471045910950973,0.0,0.596153846153846,34738,1185,0,1
0.448737550289953,0.0,0.403846153846154,4076,1185,0,1
0.603475589539322,0.15,0.461538461538462,6112,1335,2,1
1.19105394735421,0.12,0.403846153846154,8794,1335,2,1
0.926348831004191,0.02,0.394230769230769,5410,1051,4,1
1.05224720085923,0.16,0.413461538461538,8794,1335,2,1
0.157986350741605,0.19,0.557692307692308,7788,1490,5,1
1.03364858977125,0.06,0.403846153846154,8794,1720,3,1
1.08009072147778,0.01,0.586538461538462,8794,1335,2,1
0.040186736830762,0.0,0.394230769230769,73430,1185,0,1
0.465692235954491,0.08,0.394230769230769,17804,1185,0,1
0.111809480343805,0.0,0.471153846153846,13051,1185,0,1
1.0373902871727,0.14,0.432692307692308,7788,1335,2,1
0.732406841105283,0.04,0.644230769230769,6112,1185,0,1
0.814036569596487,0.13,0.548076923076923,8794,1720,3,1
1.00292020946239,0.17,0.423076923076923,8794,1720,3,1
0.985379834046341,0.1,0.307692307692308,27003,1051,4,1
0.220086943074888,0.11,0.480769230769231,73430,1335,2,1
1.20076543028027,0.17,0.326923076923077,8794,1720,3,1
1.09395446994043,0.01,0.413461538461538,8794,1051,4,1
0.856652484041682,0.14,0.413461538461538,13051,1335,2,1
0.517833196517828,0.14,0.384615384615385,7788,1335,2,1
1.24724671267001,0.07,0.509615384615385,7788,1335,2,1
0.1118910826899,0.0,0.740384615384615,4076,1185,0,1
1.23955862756948,0.07,0.5,7788,1340,2,1
0.771478765774888,0.0,0.596153846153846,8794,1335,2,1
0.399517936480943,0.0,0.576923076923077,73430,1185,0,1
0.124437706388862,0.07,0.5,27742,1335,2,1
1.11247526942468,0.06,0.605769230769231,6108,1720,3,1
1.20973490662911,0.15,0.451923076923077,27003,1720,3,1
0.933430399535558,0.13,0.711538461538462,4076,1335,2,1
0.032138684395709,0.01,0.317307692307692,4076,1185,0,1
0.971319179424779,0.06,0.519230769230769,8794,1335,2,1
0.787545749144657,0.12,0.480769230769231,27003,1410,0,1
1.09695115916938,0.09,0.576923076923077,34738,1720,3,1
0.505828192486154,0.06,0.567307692307692,34738,1410,0,1
0.261916314284793,0.04,0.634615384615385,7788,1720,3,1
1.10802999300573,0.13,0.5,27003,1720,3,1
0.265528417730499,0.04,0.432692307692308,8794,1335,2,1
0.306734777516053,0.0,0.326923076923077,34738,1185,0,1
1.05147322237722,0.04,0.605769230769231,8794,1720,3,1
1.09992765703446,0.13,0.509615384615385,5410,1335,2,1
0.865787698258526,0.13,0.413461538461538,27003,1335,2,1
0.011565784757814,0.0,0.461538461538462,34738,1185,0,1
0.31843266930238,0.02,0.355769230769231,27003,1720,3,1
0.67308416761434,0.14,0.403846153846154,8794,1410,0,1
1.17682495589042,0.07,0.298076923076923,8794,1335,2,1
0.296308399872211,0.1,0.346153846153846,7788,1720,3,1
0.322652899536608,0.16,0.336538461538461,27003,1335,2,1
0.928997936965034,0.01,0.394230769230769,6112,1720,3,1
1.24828622200768,0.07,0.326923076923077,73430,1720,3,1
0.632400416905687,0.0,0.451923076923077,4990,1185,0,1
1.14236585781305,0.21,0.730769230769231,8794,1720,3,1
1.15713329737184,0.01,0.644230769230769,34738,1340,2,1
0.615836835356197,0.14,0.528846153846154,34738,1720,3,1
0.609485183392902,0.06,0.788461538461538,4076,1185,0,1
0.785802734296561,0.1,0.355769230769231,8794,1335,2,1
0.032367745220139,0.01,0.576923076923077,17804,1490,5,1
0.151849040672156,0.0,0.384615384615385,8794,1185,0,1
1.19961227682058,0.13,0.701923076923077,34738,1335,2,1
1.04254400016367,0.02,0.576923076923077,34738,1185,0,1
1.14449620275855,0.02,0.519230769230769,27742,1410,0,1
0.062060032164352,0.0,0.509615384615385,34738,1185,0,1
0.771390206294974,0.0,0.538461538461538,6108,1185,0,1
0.926014343098672,0.05,0.355769230769231,27003,1720,3,1
0.010892118537238,0.15,0.355769230769231,27003,1720,3,1
1.16628455790295,0.11,0.403846153846154,8794,1720,3,1
1.08686821168072,0.1,0.403846153846154,73430,1335,2,1
0.653440714764904,0.01,0.480769230769231,27003,1490,5,1
1.13475346524805,0.01,0.288461538461538,27003,1051,4,1
0.373400100680843,0.03,0.509615384615385,27003,1720,3,1
0.240165967075761,0.0,0.586538461538462,34738,1185,0,1
1.16058264212096,0.11,0.307692307692308,34791,1335,2,1
0.456303474467193,0.12,0.403846153846154,3264,1155,2,1
1.23625709789127,0.12,0.346153846153846,27003,1720,3,1
1.21846398397803,0.07,0.807692307692308,73430,1720,3,1
1.19640820469051,0.04,0.375,8794,1720,3,1
0.571426518915956,0.05,0.519230769230769,8794,1335,2,1
0.264032383007512,0.05,0.576923076923077,4990,1720,3,1
1.15292632774328,0.06,0.423076923076923,34738,1185,0,1
0.400810884109464,0.03,0.759615384615385,4076,1185,0,1
1.18492336524175,0.07,0.490384615384615,27003,1720,3,1
0.853141803661216,0.01,0.778846153846154,4076,1185,0,1
0.089352912923409,0.0,0.307692307692308,4076,1185,0,1
0.308189215150081,0.0,0.365384615384615,4076,1185,0,1
1.06256136284037,0.13,0.548076923076923,7788,1335,2,1
0.840786582373153,0.01,0.336538461538461,13051,1185,0,1
0.68546572327456,0.03,0.596153846153846,73430,1185,0,1
0.801407824882717,0.01,0.5,34738,1340,2,1
1.09645144833749,0.02,0.548076923076923,8794,1340,2,1
1.08086024304862,0.08,0.451923076923077,27003,1335,2,1
1.1840447940478,0.23,0.317307692307692,27003,1720,3,1
1.1933890480501,0.01,0.355769230769231,17804,1410,0,1
0.064401455274672,0.1,0.596153846153846,27003,1720,3,1
0.432988364137948,0.11,0.432692307692308,34738,1510,0,1
1.228927182245,0.08,0.346153846153846,4076,1510,0,1
1.06436539675045,0.02,0.538461538461538,27003,1155,2,1
0.547791973274636,0.05,0.336538461538461,34738,1720,3,1
1.19238998349946,0.06,0.576923076923077,17804,1335,2,1
0.845201058807528,0.0,0.576923076923077,7788,1185,0,1
1.17123994827748,0.13,0.625,7788,1340,2,1
1.13418201737773,0.06,0.461538461538462,3264,1155,2,1
1.0986918479951,0.02,0.317307692307692,8794,1335,2,1
1.22084731686738,0.12,0.5,27003,1340,2,1
1.2190059842556,0.14,0.355769230769231,34791,1335,2,1
1.1136440515163,0.08,0.346153846153846,8794,1185,0,1
0.71606736725014,0.1,0.625,27742,1720,3,1
0.666209024540634,0.01,0.298076923076923,27003,1185,0,1
0.470941021268618,0.12,0.471153846153846,8794,1335,2,1
1.04332802052119,0.12,0.298076923076923,8794,1720,3,1
0.694077978338561,0.11,0.451923076923077,27003,1051,4,1
1.1591196814075,0.03,0.394230769230769,5410,1335,2,1
0.911800367228707,0.06,0.394230769230769,27003,1335,2,1
1.15596014056121,0.05,0.605769230769231,8794,1720,3,1
1.10401735039171,0.03,0.432692307692308,8794,1335,2,1
1.09454994923141,0.03,0.625,27003,1335,2,1
0.316129981801541,0.04,0.461538461538462,4076,1185,0,1
1.07411922726049,0.06,0.663461538461538,7788,1720,3,1
0.158959951418274,0.03,0.423076923076923,8794,1335,2,1
0.338551321392332,0.0,0.298076923076923,16206,1185,0,1
0.103992923880522,0.0,0.355769230769231,17804,1185,0,1
0.588366737255661,0.08,0.346153846153846,5410,1720,3,1
0.460278508672181,0.0,0.423076923076923,21622,1185,0,1
0.260923913538346,0.0,0.355769230769231,73430,1185,0,1
1.12642251493384,0.03,0.461538461538462,34791,1335,2,1
0.656396715270415,0.02,0.384615384615385,4076,1185,0,1
0.943625957500507,0.0,0.480769230769231,8794,1720,3,1
1.1368372771183,0.01,0.634615384615385,8794,1335,2,1
1.00383841815652,0.2,0.442307692307692,8794,1335,2,1
1.0355724718253,0.08,0.336538461538461,8794,1720,3,1
1.00558014872564,0.1,0.307692307692308,8794,1340,2,1
0.917745107741113,0.12,0.375,8794,1335,2,1
0.089399571101943,0.09,0.394230769230769,4990,1185,0,1
1.05799355445753,0.25,0.605769230769231,5410,1335,2,1
0.91179088777903,0.11,0.442307692307692,73430,1490,5,1
0.210252579019245,0.03,0.605769230769231,4076,1185,0,1
0.586559489823499,0.02,0.644230769230769,4076,1720,3,1
1.0278467939129,0.06,0.461538461538462,5410,1335,2,1
0.100346433061968,0.0,0.317307692307692,4990,1185,0,1
0.424241404712559,0.0,0.365384615384615,34738,1185,0,1
0.59641367356013,0.14,0.557692307692308,27003,1340,2,1
0.560451748263153,0.02,0.403846153846154,27003,1335,2,1
0.326180570239028,0.01,0.442307692307692,27003,1335,2,1
1.21601030309265,0.03,0.5,7788,1051,4,1
1.02733403418018,0.18,0.394230769230769,7788,1410,0,1
1.09959833639156,0.07,0.403846153846154,8794,1051,4,1
0.674802814923,0.09,0.461538461538462,73430,1185,0,1
1.10095958207506,0.03,0.365384615384615,34738,1340,2,1
1.06427391860117,0.1,0.740384615384615,8794,1340,2,1
1.23707258452052,0.16,0.557692307692308,17804,1720,3,1
1.20677728789228,0.1,0.490384615384615,17804,1720,3,1
0.177089897952137,0.02,0.307692307692308,27742,1335,2,1
0.822215541161314,0.08,0.423076923076923,34791,1720,3,1
1.16248085213237,0.09,0.548076923076923,5410,1720,3,1
1.12728384091317,0.04,0.711538461538462,7788,1340,2,1
0.888164630757554,0.06,0.730769230769231,34738,1155,2,1
0.402717331770112,0.13,0.490384615384615,8794,1340,2,1
0.587271937614717,0.0,0.605769230769231,73430,1185,0,1
1.10771697956975,0.1,0.538461538461538,7788,1410,0,1
1.10700680570435,0.07,0.317307692307692,8794,1720,3,1
0.887473328893453,0.05,0.442307692307692,8794,1410,0,1
0.127414162211169,0.0,0.288461538461538,4076,1185,0,1
1.16292839655841,0.12,0.480769230769231,8794,1720,3,1
1.1146458608002,0.11,0.634615384615385,7788,1510,0,1
0.490753250126808,0.07,0.451923076923077,8794,1340,2,1
0.191265856498759,0.01,0.461538461538462,27003,1340,2,1
1.19096950153638,0.11,0.317307692307692,5410,1490,5,1
0.087240644562911,0.0,0.346153846153846,4076,1185,0,1
0.809177063856481,0.05,0.528846153846154,8794,1340,2,1
0.500327667760138,0.13,0.471153846153846,8794,1720,3,1
0.512082905808712,0.01,0.625,34738,1720,3,1
1.072298200981,0.01,0.711538461538462,8794,1720,3,1
0.091641504066649,0.02,0.721153846153846,4076,1335,2,1
1.08415570437935,0.01,0.375,17804,1410,0,1
1.00792382018644,0.02,0.384615384615385,27003,1335,2,1
0.515580696439179,0.09,0.423076923076923,6108,1410,0,1
0.299277308829354,0.0,0.423076923076923,27003,1185,0,1
0.760123040682666,0.05,0.413461538461538,7788,1720,3,1
1.20511174483352,0.02,0.721153846153846,8794,1335,2,1
0.010361085945596,0.0,0.394230769230769,73430,1185,0,1
0.790221363911658,0.03,0.288461538461538,4076,1185,0,1
0.223627745754998,0.02,0.576923076923077,73430,1185,0,1
0.895376961177779,0.03,0.403846153846154,17804,1340,2,1
1.02537730172899,0.1,0.538461538461538,290,1335,2,1
0.087394066546651,0.04,0.625,34738,1185,0,1
1.18828146566965,0.01,0.336538461538461,27003,1720,3,1
0.556748167868323,0.0,0.346153846153846,27003,1185,0,1
0.01169468467401,0.15,0.355769230769231,4076,1340,2,1
1.01733734731226,0.02,0.317307692307692,27003,1510,0,1
1.02582112803624,0.04,0.442307692307692,8794,1335,2,1
1.15963568965249,0.03,0.519230769230769,8794,1051,4,1
1.00781401914311,0.16,0.375,8794,1720,3,1
0.437900134781835,0.0,0.298076923076923,6108,1185,0,1
0.939865086800434,0.01,0.596153846153846,73430,1185,0,1
1.23577121016393,0.19,0.490384615384615,5410,1335,2,1
0.741789008442667,0.01,0.471153846153846,7788,1185,0,1
1.11011977914976,0.03,0.634615384615385,8794,1720,3,1
0.299137760071793,0.01,0.778846153846154,34738,1185,0,1
0.010555325216003,0.0,0.298076923076923,73430,1185,0,1
1.03727036114438,0.13,0.384615384615385,5410,1340,2,1
0.601760107624831,0.0,0.307692307692308,4076,1185,0,1
0.443532110103788,0.09,0.365384615384615,27003,1720,3,1
0.784725732068929,0.07,0.307692307692308,8794,1490,5,1
0.310387394327132,0.18,0.394230769230769,8794,1335,2,1
1.20292689735243,0.02,0.855769230769231,5410,1185,0,1
1.11437060864317,0.1,0.605769230769231,8794,1335,2,1
0.061138809190305,0.04,0.634615384615385,27003,1720,3,1
0.951655841255283,0.01,0.413461538461538,27003,1185,0,1
1.17352754560801,0.12,0.615384615384615,8794,1720,3,1
0.691587306828835,0.09,0.394230769230769,6112,1335,2,1
0.906669042266479,0.0,0.528846153846154,13051,1185,0,1
0.288482365264019,0.1,0.586538461538462,8794,1340,2,1
1.14505780942507,0.14,0.596153846153846,27742,1720,3,1
1.12219898941414,0.04,0.509615384615385,7788,1490,5,1
0.858379209144059,0.04,0.471153846153846,34738,1185,0,1
1.07437178018751,0.2,0.788461538461538,8794,1720,3,1
1.11261765025972,0.07,0.586538461538462,8794,1410,0,1
1.16758457005609,0.03,0.394230769230769,4076,1335,2,1
0.766710758650827,0.07,0.403846153846154,27003,1340,2,1
0.697797929720403,0.16,0.807692307692308,34791,1720,3,1
0.697525740335958,0.0,0.586538461538462,4076,1185,0,1
0.783907820627397,0.03,0.336538461538461,17804,1335,2,1
1.07893958567964,0.03,0.326923076923077,7788,1410,0,1
0.898273392818387,0.06,0.423076923076923,6108,1155,2,1
0.011096607401241,0.03,0.557692307692308,8794,1720,3,1
0.505479439050638,0.09,0.432692307692308,73430,1335,2,1
1.03878289771229,0.1,0.432692307692308,34738,1051,4,1
0.719892635889834,0.08,0.413461538461538,27003,1051,4,1
0.61371190905846,0.08,0.394230769230769,34738,1335,2,1
0.030528749676099,0.04,0.586538461538462,34738,1185,0,1
1.04136085117973,0.12,0.384615384615385,34738,1340,2,1
0.830057148677099,0.13,0.442307692307692,34738,1335,2,1
0.389856512723889,0.1,0.663461538461538,8794,1335,2,1
0.476452353873864,0.03,0.721153846153846,27003,1185,0,1
0.424676660795198,0.1,0.355769230769231,5410,1720,3,1
0.252475472685974,0.08,0.5,5410,1185,0,1
0.746590656650459,0.08,0.528846153846154,27003,1335,2,1
0.615618736304317,0.08,0.288461538461538,27003,1335,2,1
1.03512243227977,0.06,0.509615384615385,8794,1720,3,1
1.18130133352747,0.05,0.432692307692308,8794,1720,3,1
0.071393208111103,0.0,0.307692307692308,27003,1185,0,1
0.224415687576454,0.04,0.490384615384615,27003,1335,2,1
0.554136350764875,0.08,0.307692307692308,73430,1510,0,1
1.00681030291123,0.09,0.576923076923077,8794,1720,3,1
1.1568746167431,0.02,0.461538461538462,27003,1340,2,1
1.12930914392362,0.15,0.326923076923077,8794,1335,2,1
0.073273366176585,0.0,0.461538461538462,73430,1185,0,1
0.629039221177609,0.12,0.403846153846154,6112,1335,2,1
0.695166310161822,0.13,0.432692307692308,34738,1720,3,1
0.789946183801479,0.0,0.326923076923077,6108,1185,0,1
0.160808805106112,0.0,0.403846153846154,13051,1185,0,1
1.20664879942174,0.07,0.509615384615385,5410,1335,2,1
0.251446952646051,0.08,0.403846153846154,27003,1335,2,1
0.353402378399689,0.02,0.317307692307692,6112,1185,0,1
1.16517420428157,0.02,0.634615384615385,6108,1155,2,1
1.14242018488675,0.1,0.634615384615385,27003,1510,0,1
1.06405134518582,0.11,0.471153846153846,34738,1720,3,1
0.542005909025611,0.08,0.461538461538462,7788,1335,2,1
1.11944268644996,0.11,0.711538461538462,34791,1720,3,1
0.030180230664948,0.02,0.538461538461538,17804,1185,0,1
0.020562619827824,0.01,0.480769230769231,8794,1185,0,1
1.13086218348386,0.04,0.375,34791,1335,2,1
0.493999974997802,0.05,0.298076923076923,5410,1720,3,1
0.629331778775833,0.11,0.288461538461538,21622,1510,0,1
0.011859386003649,0.03,0.432692307692308,65567,1335,2,1
0.594591372444244,0.08,0.326923076923077,34738,1720,3,1
0.092701846203895,0.1,0.336538461538461,4076,1335,2,1
0.460891787256068,0.13,0.5,27003,1185,0,1
0.860688978643277,0.03,0.298076923076923,6112,1720,3,1
1.1505036571601,0.01,0.596153846153846,7788,1335,2,1
0.29685104567919,0.1,0.490384615384615,5410,1335,2,1
0.467435082145855,0.14,0.442307692307692,34791,1335,2,1
0.162248115595935,0.13,0.307692307692308,27003,1155,2,1
1.2442699147953,0.12,0.394230769230769,290,1720,3,1
0.084601262982303,0.0,0.634615384615385,17804,1185,0,1
0.786652905740737,0.01,0.423076923076923,4076,1185,0,1
0.654789598734595,0.05,0.307692307692308,4076,1335,2,1
0.188299492284816,0.0,0.509615384615385,4076,1510,0,1
0.093779367286096,0.01,0.298076923076923,5410,1335,2,1
0.499736296141147,0.12,0.432692307692308,8794,1335,2,1
0.747396166385589,0.04,0.740384615384615,34738,1185,0,1
0.457271919004253,0.04,0.423076923076923,4076,1185,0,1
1.18802440953192,0.1,0.394230769230769,5410,1410,0,1
0.088509801325858,0.0,0.5,6108,1185,0,1
0.95028156617113,0.1,0.490384615384615,27003,1335,2,1
0.092302002173485,0.04,0.673076923076923,73430,1340,2,1
1.07870922662685,0.01,0.490384615384615,4076,1340,2,1
0.692037014458953,0.14,0.326923076923077,27003,1335,2,1
0.888858285915696,0.11,0.451923076923077,5410,1720,3,1
1.1794159008171,0.04,0.423076923076923,73430,1335,2,1
0.594294947375159,0.1,0.413461538461538,8794,1410,0,1
0.505049931962452,0.0,0.634615384615385,8794,1510,0,1
0.031090796337172,0.01,0.394230769230769,34791,1051,4,1
0.563211152523322,0.0,0.432692307692308,4076,1185,0,1
1.22625446374874,0.05,0.519230769230769,8794,1335,2,1
0.883837588258185,0.07,0.307692307692308,8794,1155,2,1
1.00267272210487,0.1,0.384615384615385,34738,1185,0,1
1.1674487453948,0.03,0.807692307692308,6108,1340,2,1
0.466163780931712,0.06,0.548076923076923,27003,1335,2,1
0.009096128522446,0.1,0.519230769230769,16206,1185,0,1
0.086972949852312,0.0,0.528846153846154,34738,1185,0,1
0.402303445814895,0.01,0.384615384615385,27003,1720,3,1
0.611991701473423,0.02,0.5,34738,1185,0,1
