policy_tenure,age_of_car,age_of_policyholder,population_density,max_torque,max_power,airbags,displacement,cylinder,gear_box,turning_radius,length,width,height,gross_weight,ncap_rating,is_claim
1.02968646043877,0.05,0.298076923076923,4076,600000.0,355080.0,2,1497,4,5,5.0,3990,1755,1523,1490,5,1
1.17682495589042,0.07,0.298076923076923,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.895763890521128,0.0,0.663461538461538,5410,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.09471705050441,0.11,0.490384615384615,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.06367487059025,0.07,0.701923076923077,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.602614443421338,0.09,0.365384615384615,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.0685455382917,0.07,0.403846153846154,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.587891416686504,0.13,0.480769230769231,17804,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.15766972600866,0.03,0.423076923076923,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.07204698479173,0.07,0.673076923076923,4076,497200.0,531000.0,2,1197,4,5,4.8,3995,1735,1515,1335,2,1
1.04099403442055,0.09,0.538461538461538,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.770354380977267,0.0,0.5,34738,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.858379209144059,0.04,0.471153846153846,34738,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.034161124553186,0.0,0.384615384615385,27003,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.59874831999289,0.0,0.432692307692308,34738,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.175932853298594,0.16,0.730769230769231,34738,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.847219319719829,0.01,0.471153846153846,16206,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.040337022972434,0.0,0.375,6112,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.18723640918295,0.18,0.490384615384615,34738,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
0.105523399180059,0.0,0.298076923076923,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.01398287657537,0.22,0.326923076923077,4076,497200.0,531000.0,6,1197,4,5,4.85,3990,1745,1500,1410,0,1
0.490799667735769,0.07,0.375,8794,497200.0,531000.0,2,1197,4,5,4.8,3995,1735,1515,1335,2,1
0.535543186286703,0.18,0.615384615384615,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.102983484936451,0.0,0.423076923076923,21622,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.17480279130913,0.07,0.451923076923077,6108,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.044277578568085,0.0,0.625,17804,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.0702791759506,0.1,0.336538461538461,27003,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.533719975525795,0.03,0.538461538461538,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.68546572327456,0.03,0.596153846153846,73430,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.168542162203146,0.12,0.653846153846154,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.532269789843705,0.01,0.480769230769231,13051,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.1502209335906,0.13,0.711538461538462,34791,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.22456766503966,0.2,0.346153846153846,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.870056863740381,0.04,0.596153846153846,27003,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.84366264166356,0.0,0.403846153846154,27003,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.84634507394141,0.02,0.375,73430,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.760307690926796,0.05,0.461538461538462,34738,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.21242880566282,0.16,0.644230769230769,13051,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.043715696241951,0.0,0.326923076923077,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.387669339168134,0.13,0.509615384615385,7788,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.506646843839177,0.05,0.432692307692308,5410,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.03778911452333,0.08,0.480769230769231,4076,600000.0,355080.0,2,1497,4,5,5.0,3990,1755,1523,1490,5,1
0.656396715270415,0.02,0.384615384615385,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.09765041929119,0.13,0.615384615384615,35036,497200.0,531000.0,6,1197,4,5,4.85,3990,1745,1500,1410,0,1
0.61811071225142,0.09,0.701923076923077,6108,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.11560621585025,0.16,0.461538461538462,27003,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.122216395275082,0.0,0.394230769230769,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.07436545458612,0.15,0.423076923076923,34738,386750.0,368830.0,2,999,3,5,5.0,3731,1579,1490,1155,2,1
0.159996248370563,0.0,0.548076923076923,27003,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.24738569082373,0.03,0.461538461538462,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.24301121345926,0.14,0.490384615384615,7788,600000.0,355080.0,2,1497,4,5,5.0,3990,1755,1523,1490,5,1
0.846418693072705,0.2,0.490384615384615,5410,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.02554293383819,0.16,0.461538461538462,290,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.529677305410119,0.11,0.403846153846154,34791,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.429285627571386,0.06,0.365384615384615,6112,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.637204219747257,0.02,0.682692307692308,73430,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.339072876054523,0.03,0.451923076923077,27003,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.911156004223707,0.04,0.451923076923077,6112,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.596047787379488,0.03,0.836538461538462,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.07818890270649,0.08,0.355769230769231,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.399259702324538,0.12,0.509615384615385,7788,497200.0,531000.0,2,1197,4,5,4.8,3995,1735,1515,1335,2,1
1.09216232022074,0.17,0.519230769230769,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.529865850325742,0.02,0.615384615384615,21622,497200.0,531000.0,6,1197,4,5,4.85,3990,1745,1500,1410,0,1
0.096452455016382,0.0,0.384615384615385,5410,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.066728890093601,0.0,0.509615384615385,5410,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.14256751958582,0.02,0.432692307692308,27003,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.095706764752795,0.0,0.740384615384615,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.397342934811657,0.04,0.288461538461538,73430,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.629331778775833,0.11,0.288461538461538,21622,255000.0,370080.0,1,1196,4,5,4.5,3675,1475,1825,1510,0,1
0.148163794529314,0.15,0.432692307692308,27003,386750.0,368830.0,2,999,3,5,5.0,3731,1579,1490,1155,2,1
0.494609342415007,0.0,0.375,4990,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.83762399154579,0.0,0.423076923076923,27003,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.881426437154507,0.1,0.509615384615385,27003,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.11944268644996,0.11,0.711538461538462,34791,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.21875621262524,0.02,0.490384615384615,34791,497200.0,531000.0,6,1197,4,5,4.85,3990,1745,1500,1410,0,1
0.091983029429929,0.1,0.346153846153846,17804,255000.0,370080.0,1,1196,4,5,4.5,3675,1475,1825,1510,0,1
0.924393564956409,0.03,0.365384615384615,4076,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
0.47880530354489,0.0,0.317307692307692,4990,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.19989075837988,0.09,0.413461538461538,21622,497200.0,531000.0,6,1197,4,5,4.85,3990,1745,1500,1410,0,1
0.706489148597501,0.07,0.413461538461538,6112,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.088573278569983,0.03,0.423076923076923,5410,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
0.47431476837378,0.02,0.375,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.738488026963363,0.08,0.365384615384615,34738,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.19816167587647,0.08,0.586538461538462,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.09579277868254,0.14,0.605769230769231,4076,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.00285005309425,0.03,0.471153846153846,8794,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
0.479603766232786,0.07,0.326923076923077,13051,386750.0,368830.0,2,999,3,5,5.0,3731,1579,1490,1155,2,1
0.712995038276169,0.13,0.519230769230769,34791,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.19453983373379,0.06,0.384615384615385,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.536132944991915,0.03,0.5,34738,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.934298435477983,0.01,0.490384615384615,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.564607277922211,0.09,0.673076923076923,4990,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.17378248144611,0.09,0.740384615384615,27003,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.297717760862065,0.09,0.442307692307692,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.06952863765703,0.12,0.548076923076923,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.14184711935308,0.07,0.721153846153846,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.89592539757235,0.09,0.326923076923077,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.893641294254411,0.01,0.567307692307692,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.109853352773276,0.0,0.346153846153846,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.800835239913014,0.0,0.336538461538461,34738,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.335365109232516,0.1,0.423076923076923,27003,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.537278843902283,0.02,0.509615384615385,7788,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.784725732068929,0.07,0.307692307692308,8794,600000.0,355080.0,2,1497,4,5,5.0,3990,1755,1523,1490,5,1
0.599511016905294,0.01,0.326923076923077,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.05705525656674,0.09,0.442307692307692,4990,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.899868724098039,0.02,0.480769230769231,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.976286108165467,0.02,0.355769230769231,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.03228547685391,0.06,0.384615384615385,7788,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
0.332259160910684,0.14,0.730769230769231,8794,497200.0,531000.0,2,1197,4,5,4.8,3995,1735,1515,1335,2,1
0.112005146525917,0.06,0.548076923076923,13051,350000.0,352404.0,2,1498,4,5,4.9,3995,1695,1501,1051,4,1
0.952711040589992,0.01,0.644230769230769,17804,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.222100441807755,0.0,0.576923076923077,7788,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.264032383007512,0.05,0.576923076923077,4990,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.129645794840661,0.0,0.490384615384615,21622,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.949548655858657,0.0,0.288461538461538,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.057615069600173,0.17,0.346153846153846,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.708141270834852,0.1,0.375,3264,497200.0,531000.0,6,1197,4,5,4.85,3990,1745,1500,1410,0,1
1.13394005898277,0.11,0.480769230769231,7788,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.084562261535706,0.0,0.355769230769231,6108,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.553404859205718,0.09,0.384615384615385,34738,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.52964776280882,0.09,0.403846153846154,17804,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.076241084805389,0.19,0.355769230769231,4990,386750.0,368830.0,2,999,3,5,5.0,3731,1579,1490,1155,2,1
0.773859768935594,0.01,0.403846153846154,4076,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.0157594859774,0.03,0.605769230769231,16733,497200.0,531000.0,6,1197,4,5,4.85,3990,1745,1500,1410,0,1
1.16396943990761,0.07,0.721153846153846,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.01169468467401,0.15,0.355769230769231,4076,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
0.230081370028574,0.11,0.519230769230769,27003,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.18127060230433,0.03,0.557692307692308,17804,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.16797224971701,0.07,0.480769230769231,34738,386750.0,368830.0,2,999,3,5,5.0,3731,1579,1490,1155,2,1
0.031687859566519,0.0,0.432692307692308,34738,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.12738988951143,0.12,0.557692307692308,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.15555364392128,0.03,0.644230769230769,8794,350000.0,352404.0,2,1498,4,5,4.9,3995,1695,1501,1051,4,1
1.06961910413846,0.01,0.625,8794,600000.0,355080.0,2,1497,4,5,5.0,3990,1755,1523,1490,5,1
0.298153061723276,0.07,0.451923076923077,34738,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
1.08671429344153,0.04,0.346153846153846,27003,350000.0,352404.0,2,1498,4,5,4.9,3995,1695,1501,1051,4,1
1.00681030291123,0.09,0.576923076923077,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.22171971860448,0.04,0.375,8794,680000.0,650980.0,2,1199,3,6,5.1,3993,1811,1606,1660,5,1
0.563777386770045,0.0,0.576923076923077,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.22640923446836,0.17,0.605769230769231,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.052034151148749,0.0,0.480769230769231,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.02323952046896,0.01,0.298076923076923,35036,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
1.08116513695508,0.15,0.365384615384615,27742,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.200701421236878,0.01,0.403846153846154,27003,255000.0,370080.0,1,1196,4,5,4.5,3675,1475,1825,1510,0,1
0.493357048969946,0.01,0.461538461538462,17804,255000.0,370080.0,1,1196,4,5,4.5,3675,1475,1825,1510,0,1
0.505479439050638,0.09,0.432692307692308,73430,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.290981937713426,0.01,0.432692307692308,13051,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.024899380129245,0.0,0.519230769230769,13051,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.19329075791168,0.12,0.471153846153846,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.06405134518582,0.11,0.471153846153846,34738,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.533188441498767,0.01,0.615384615384615,34738,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
0.589009218507594,0.0,0.557692307692308,27003,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.13966365574524,0.02,0.721153846153846,7788,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.00124422442015,0.06,0.442307692307692,27003,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.645794873714678,0.05,0.528846153846154,8794,255000.0,370080.0,1,1196,4,5,4.5,3675,1475,1825,1510,0,1
0.929821356221337,0.14,0.336538461538461,8794,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
0.819314711567163,0.01,0.307692307692308,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.10425115351942,0.12,0.432692307692308,7788,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.517833196517828,0.14,0.384615384615385,7788,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.19961227682058,0.13,0.701923076923077,34738,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.1166048018678,0.05,0.701923076923077,290,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.00175452314875,0.03,0.836538461538462,4990,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.020562619827824,0.01,0.480769230769231,8794,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.72849380055805,0.04,0.644230769230769,6108,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.06224635873463,0.07,0.413461538461538,27003,497200.0,531000.0,2,1197,4,5,4.8,3995,1735,1515,1335,2,1
0.048770199231756,0.0,0.336538461538461,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.196682831479369,0.0,0.625,34738,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.09793972075393,0.04,0.548076923076923,27742,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.32964821905338,0.17,0.596153846153846,34738,497200.0,531000.0,6,1197,4,5,4.85,3990,1745,1500,1410,0,1
0.98430879299634,0.0,0.528846153846154,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.09600507451101,0.07,0.759615384615385,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.056160488027067,0.0,0.5,34791,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.0278467939129,0.06,0.461538461538462,5410,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.681975862978704,0.09,0.442307692307692,27003,497200.0,531000.0,6,1197,4,5,4.85,3990,1745,1500,1410,0,1
1.09585958356269,0.03,0.480769230769231,27003,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.02144404150452,0.0,0.557692307692308,73430,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.190615627726184,0.08,0.298076923076923,34738,350000.0,352404.0,2,1498,4,5,4.9,3995,1695,1501,1051,4,1
1.1840447940478,0.23,0.317307692307692,27003,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.844323558817936,0.0,0.355769230769231,34738,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.472965034186807,0.0,0.528846153846154,34791,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.19567291915184,0.04,0.75,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.1087402629104,0.05,0.384615384615385,4076,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.14562934687724,0.12,0.307692307692308,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.332711003353764,0.04,0.365384615384615,8794,497200.0,531000.0,2,1197,4,5,4.8,3995,1735,1515,1335,2,1
1.22721723253569,0.02,0.480769230769231,34738,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.14057991266941,0.14,0.365384615384615,34791,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.13360529925155,0.12,0.740384615384615,5410,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.455053414782264,0.15,0.567307692307692,17804,350000.0,352404.0,2,1498,4,5,4.9,3995,1695,1501,1051,4,1
0.12693000546901,0.16,0.480769230769231,17804,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.091389108246875,0.16,0.307692307692308,4076,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
0.241318259462648,0.01,0.307692307692308,4076,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.129868862407725,0.0,0.384615384615385,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.06756743235172,0.08,0.471153846153846,7788,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.20506545339881,0.12,0.615384615384615,27003,497200.0,531000.0,2,1197,4,5,4.8,3995,1735,1515,1335,2,1
0.105057432203159,0.0,0.701923076923077,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.15608401441043,0.04,0.576923076923077,27003,386750.0,368830.0,2,999,3,5,5.0,3731,1579,1490,1155,2,1
0.86542862586732,0.02,0.5,7788,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.951655841255283,0.01,0.413461538461538,27003,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.02814621290361,0.14,0.365384615384615,4076,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.86488206624498,0.0,0.769230769230769,16733,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.523072248523744,0.0,0.298076923076923,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.21555458790424,0.13,0.605769230769231,7788,350000.0,352404.0,2,1498,4,5,4.9,3995,1695,1501,1051,4,1
0.893432946575956,0.01,0.432692307692308,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.03314719241755,0.0,0.557692307692308,27003,350000.0,352404.0,2,1498,4,5,4.9,3995,1695,1501,1051,4,1
0.244265131948588,0.09,0.490384615384615,34738,497200.0,531000.0,2,1197,4,5,4.8,3995,1735,1515,1335,2,1
0.459587066930716,0.0,0.490384615384615,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.06348336392978,0.15,0.461538461538462,8794,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.963366589913485,0.05,0.490384615384615,3264,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.15669045180699,0.04,0.711538461538462,34738,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.02711146396133,0.08,0.471153846153846,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.16895536945231,0.09,0.711538461538462,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.04215782926078,0.09,0.615384615384615,27003,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.63930838305496,0.0,0.519230769230769,4076,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
1.19321664490406,0.07,0.509615384615385,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.765084337394927,0.11,0.375,4076,350000.0,352404.0,2,1498,4,5,4.9,3995,1695,1501,1051,4,1
1.17571116028041,0.04,0.528846153846154,7788,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
0.560794895650752,0.03,0.586538461538462,27003,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.527061608805882,0.03,0.317307692307692,27003,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
0.128947896944312,0.0,0.663461538461538,73430,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.966142551835153,0.12,0.548076923076923,8794,386750.0,368830.0,2,999,3,5,5.0,3731,1579,1490,1155,2,1
1.19640820469051,0.04,0.375,8794,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.1710706646098,0.1,0.355769230769231,8794,497200.0,531000.0,2,1197,4,5,4.8,3845,1735,1530,1335,2,1
1.04796259462267,0.02,0.480769230769231,8794,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.21115492054085,0.0,0.471153846153846,7788,687500.0,453800.0,6,1493,4,6,5.2,4300,1790,1635,1720,3,1
1.04136085117973,0.12,0.384615384615385,34738,279140.0,296376.0,2,998,3,5,4.7,3655,1620,1675,1340,2,1
0.344448292326662,0.0,0.432692307692308,17804,210000.0,242160.0,2,796,3,5,4.6,3445,1515,1475,1185,0,1
0.049049818418444,0.03,0.326923076923077,5410,350000.0,352404.0,2,1498,4,5,4.9,3995,1695,1501,1051,4,1
1.1476502949862,0.05,0.682692307692308,7788,350000.0,352404.0,2,1498,4,5,4.9,3995,1695,1501,1051,4,1
