policy_tenure,age_of_car,age_of_policyholder,population_density,make,max_power,airbags,cylinder,transmission_type,gear_box,width,height,gross_weight,ncap_rating,is_claim
1.09293717343234,0.09,0.538461538461538,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.766710758650827,0.07,0.403846153846154,27003,1,296376.0,2,3,1,5,1620,1675,1340,2,1
1.19261246886579,0.15,0.586538461538462,27003,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.1947313943581,0.02,0.375,4076,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.17949834855569,0.09,0.423076923076923,7788,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.2110233221761,0.03,0.490384615384615,8794,5,352404.0,2,4,1,5,1695,1501,1051,4,1
0.925481958594297,0.0,0.605769230769231,73430,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.1448268126363,0.14,0.403846153846154,8794,4,650980.0,2,3,1,6,1811,1606,1660,5,1
0.284317860280559,0.1,0.528846153846154,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.904728959695225,0.18,0.326923076923077,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.130357606109306,0.01,0.326923076923077,290,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.005552149217406,0.0,0.413461538461538,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.05691539194923,0.09,0.509615384615385,27003,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.550781150723643,0.13,0.346153846153846,7788,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.264032383007512,0.05,0.576923076923077,4990,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.046048463621946,0.0,0.403846153846154,27003,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.15026510987442,0.03,0.403846153846154,7788,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.09471705050441,0.11,0.490384615384615,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.260891668416507,0.0,0.490384615384615,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.031198201219588,0.04,0.548076923076923,6112,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.129645794840661,0.0,0.490384615384615,21622,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.14853236040374,0.02,0.586538461538462,34738,1,296376.0,2,3,1,5,1620,1675,1340,2,1
1.12074264193125,0.06,0.394230769230769,4990,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.010806478087366,0.0,0.586538461538462,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.23153765396924,0.04,0.346153846153846,7788,2,368830.0,2,3,0,5,1579,1490,1155,2,1
0.148908615136824,0.0,0.634615384615385,27003,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.085321911095084,0.06,0.384615384615385,34738,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.647757107223161,0.02,0.413461538461538,27003,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.132838223318348,0.04,0.298076923076923,5410,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.10487097742076,0.06,0.288461538461538,13051,2,368830.0,2,3,0,5,1579,1490,1155,2,1
0.981247171291269,0.02,0.384615384615385,6112,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.236826134715047,0.02,0.423076923076923,4076,1,531000.0,6,4,0,5,1745,1500,1410,0,1
1.13303160113432,0.13,0.701923076923077,7788,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.17610600564793,0.15,0.721153846153846,8794,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.732098402007192,0.13,0.442307692307692,34738,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.00328316335381,0.01,0.548076923076923,27003,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.84852152012478,0.13,0.596153846153846,4076,2,368830.0,2,3,0,5,1579,1490,1155,2,1
0.108347571134663,0.0,0.548076923076923,6112,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.16366158398204,0.05,0.586538461538462,34738,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.583995313993538,0.0,0.451923076923077,6112,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.17166718334569,0.08,0.413461538461538,27742,1,531000.0,6,4,0,5,1745,1500,1410,0,1
1.06533782973094,0.06,0.644230769230769,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.16216374933776,0.01,0.644230769230769,7788,1,531000.0,6,4,0,5,1745,1500,1410,0,1
0.885712949032686,0.09,0.490384615384615,34738,1,531000.0,6,4,0,5,1745,1500,1410,0,1
1.06836051400314,0.02,0.711538461538462,8794,1,531000.0,2,4,0,5,1735,1515,1335,2,1
1.10751377716144,0.08,0.355769230769231,27003,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.523830992216234,0.14,0.538461538461538,4076,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.10822520477989,0.19,0.596153846153846,8794,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.077355431246469,0.0,0.365384615384615,73430,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.508970106897885,0.1,0.288461538461538,6112,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.288247192957836,0.05,0.384615384615385,73430,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.86542862586732,0.02,0.5,7788,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.580813267725453,0.0,0.326923076923077,27003,5,352404.0,2,4,1,5,1695,1501,1051,4,1
0.880707721097137,0.04,0.326923076923077,27742,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.19377908906269,0.07,0.365384615384615,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.151652408690862,0.0,0.365384615384615,4990,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.572637190392386,0.04,0.471153846153846,34791,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.997473640266503,0.05,0.471153846153846,8794,1,296376.0,2,3,1,5,1620,1675,1340,2,1
1.13418201737773,0.06,0.461538461538462,3264,2,368830.0,2,3,0,5,1579,1490,1155,2,1
0.105057432203159,0.0,0.701923076923077,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.393254065413739,0.03,0.365384615384615,6112,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.672673364699263,0.02,0.346153846153846,34738,1,531000.0,6,4,0,5,1745,1500,1410,0,1
0.399667833684014,0.01,0.490384615384615,27003,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.098235997961253,0.09,0.394230769230769,27003,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.00741242903997,0.04,0.346153846153846,8794,2,368830.0,2,3,0,5,1579,1490,1155,2,1
1.0155640245775,0.1,0.634615384615385,27003,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.31843266930238,0.02,0.355769230769231,27003,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.95694777340132,0.04,0.298076923076923,5410,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.84366264166356,0.0,0.403846153846154,27003,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.06145250092267,0.08,0.432692307692308,27742,1,531000.0,6,4,0,5,1745,1500,1410,0,1
1.10190734290592,0.05,0.807692307692308,34738,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.1509440146912,0.09,0.423076923076923,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.180395346689402,0.05,0.576923076923077,17804,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.982746902710628,0.07,0.288461538461538,5410,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.380878128152041,0.02,0.586538461538462,3264,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.08106204950413,0.01,0.346153846153846,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.07436545458612,0.15,0.423076923076923,34738,2,368830.0,2,3,0,5,1579,1490,1155,2,1
0.089876990615864,0.09,0.336538461538461,27003,1,531000.0,6,4,0,5,1745,1500,1410,0,1
0.622804667194288,0.07,0.432692307692308,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.542503712859377,0.04,0.423076923076923,34738,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.300109403219971,0.04,0.596153846153846,34738,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.765084337394927,0.11,0.375,4076,5,352404.0,2,4,1,5,1695,1501,1051,4,1
0.733643495447805,0.12,0.346153846153846,6112,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.99210129553113,0.07,0.471153846153846,20905,1,531000.0,2,4,0,5,1735,1515,1335,2,1
1.140923760686,0.02,0.5,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.25603449214543,0.07,0.298076923076923,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.009697940212374,0.06,0.480769230769231,7788,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.838252626533984,0.02,0.307692307692308,27003,2,368830.0,2,3,0,5,1579,1490,1155,2,1
0.040819918155496,0.0,0.471153846153846,17804,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.868744042014977,0.08,0.346153846153846,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.688643152603797,0.02,0.355769230769231,4076,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.070465756442327,0.0,0.653846153846154,4990,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.747791182364157,0.12,0.519230769230769,8794,1,296376.0,2,3,1,5,1620,1675,1340,2,1
1.0144352753764,0.02,0.548076923076923,7788,1,296376.0,2,3,1,5,1620,1675,1340,2,1
1.16287729378474,0.02,0.673076923076923,17804,1,370080.0,1,4,1,5,1475,1825,1510,0,1
0.923075514176637,0.11,0.625,73430,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.20309864873199,0.04,0.567307692307692,8794,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.03537040020398,0.13,0.548076923076923,27003,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.522159651682146,0.05,0.336538461538461,27003,1,296376.0,2,3,1,5,1620,1675,1340,2,1
1.07373753601892,0.1,0.490384615384615,34791,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.010555325216003,0.0,0.298076923076923,73430,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.681951024334062,0.1,0.298076923076923,7788,1,531000.0,6,4,0,5,1745,1500,1410,0,1
0.542943909477605,0.02,0.288461538461538,21622,2,368830.0,2,3,0,5,1579,1490,1155,2,1
0.451956410970265,0.08,0.701923076923077,4076,5,352404.0,2,4,1,5,1695,1501,1051,4,1
0.837906493155789,0.08,0.471153846153846,27003,1,370080.0,1,4,1,5,1475,1825,1510,0,1
0.065284979991946,0.0,0.451923076923077,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.725647008472439,0.22,0.519230769230769,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.5307229090075,0.0,0.432692307692308,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.173729312624142,0.14,0.5,5410,5,352404.0,2,4,1,5,1695,1501,1051,4,1
0.998662436099789,0.13,0.490384615384615,5410,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.900474932378861,0.08,0.461538461538462,5410,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.04254400016367,0.02,0.576923076923077,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.14888437213433,0.05,0.394230769230769,27003,1,531000.0,6,4,0,5,1745,1500,1410,0,1
1.06934125197804,0.13,0.355769230769231,7788,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.18806949002907,0.07,0.538461538461538,5410,1,531000.0,2,4,0,5,1735,1515,1335,2,1
1.20848731789313,0.01,0.403846153846154,27003,1,370080.0,1,4,1,5,1475,1825,1510,0,1
0.932188780824691,0.14,0.298076923076923,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.1976396860118,0.1,0.480769230769231,34791,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.969630624200128,0.05,0.5,8794,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.424743726730878,0.11,0.375,17804,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.720953938560339,0.14,0.730769230769231,8794,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.103721076661635,0.0,0.384615384615385,7788,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.720363235081977,0.06,0.451923076923077,8794,1,531000.0,2,4,0,5,1735,1515,1335,2,1
0.021957257392608,0.0,0.298076923076923,17804,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.14057991266941,0.14,0.365384615384615,34791,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.043811454203907,0.0,0.538461538461538,7788,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.1120382294617,0.14,0.625,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.833224997741401,0.13,0.509615384615385,7788,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.849343879384389,0.12,0.375,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.04382425271231,0.13,0.375,7788,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.603937847971299,0.06,0.288461538461538,27003,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.0533724892384,0.12,0.375,27003,1,296376.0,2,3,1,5,1620,1675,1340,2,1
1.03597839424883,0.14,0.682692307692308,34738,5,352404.0,2,4,1,5,1695,1501,1051,4,1
0.937648407557516,0.01,0.509615384615385,3264,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.0490501486756,0.04,0.519230769230769,27003,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.82522533076754,0.05,0.355769230769231,27003,1,296376.0,2,3,1,5,1620,1675,1340,2,1
1.19238998349946,0.06,0.576923076923077,17804,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.565028267559665,0.0,0.413461538461538,27003,2,368830.0,2,3,0,5,1579,1490,1155,2,1
0.939202542427854,0.02,0.307692307692308,8794,1,531000.0,6,4,0,5,1745,1500,1410,0,1
0.995476278083199,0.06,0.538461538461538,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.05705525656674,0.09,0.442307692307692,4990,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.04108173207018,0.04,0.634615384615385,27003,1,296376.0,2,3,1,5,1620,1675,1340,2,1
1.04813489212729,0.05,0.5,4076,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.299137760071793,0.01,0.778846153846154,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.079816783902716,0.01,0.548076923076923,6108,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.220327700395905,0.02,0.480769230769231,34738,2,368830.0,2,3,0,5,1579,1490,1155,2,1
1.1176080444474,0.07,0.394230769230769,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.040828343106397,0.0,0.538461538461538,73430,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.573070426006385,0.08,0.461538461538462,34738,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.0395065885112,0.03,0.413461538461538,290,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.713165354900876,0.11,0.5,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.813544158136426,0.05,0.490384615384615,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.695261763059908,0.14,0.375,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.396652787899327,0.02,0.298076923076923,34738,1,531000.0,6,4,0,5,1745,1500,1410,0,1
0.815611923456914,0.0,0.615384615384615,4076,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.936611711341685,0.0,0.326923076923077,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.0673173344183,0.04,0.461538461538462,6108,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.506646843839177,0.05,0.432692307692308,5410,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.899868724098039,0.02,0.480769230769231,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.488678081096221,0.0,0.384615384615385,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.15841772053918,0.03,0.586538461538462,5410,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.426405413369308,0.08,0.490384615384615,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.546768884944232,0.15,0.509615384615385,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.04531300539798,0.23,0.509615384615385,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.20652947088771,0.07,0.634615384615385,27003,1,531000.0,2,4,0,5,1735,1515,1335,2,1
0.722123344895537,0.15,0.471153846153846,65567,1,370080.0,1,4,1,5,1475,1825,1510,0,1
1.05503666536629,0.06,0.490384615384615,8794,1,370080.0,1,4,1,5,1475,1825,1510,0,1
1.05529592930611,0.06,0.451923076923077,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.23727939666783,0.1,0.846153846153846,8794,1,296376.0,2,3,1,5,1620,1675,1340,2,1
1.09958619925732,0.05,0.528846153846154,34738,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.599511016905294,0.01,0.326923076923077,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.335214434780478,0.0,0.567307692307692,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.08623313457086,0.13,0.519230769230769,7788,1,531000.0,6,4,0,5,1745,1500,1410,0,1
0.230973361490947,0.04,0.75,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.386119106300655,0.02,0.346153846153846,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.599403830493773,0.12,0.471153846153846,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.258263248935873,0.17,0.355769230769231,4990,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.352287200739887,0.0,0.403846153846154,6112,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.222809958961678,0.09,0.432692307692308,4076,1,531000.0,6,4,0,5,1745,1500,1410,0,1
0.924393564956409,0.03,0.365384615384615,4076,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.476452353873864,0.03,0.721153846153846,27003,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.512483716502067,0.1,0.326923076923077,65567,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.184838609467188,0.0,0.442307692307692,4990,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.97188321879209,0.15,0.298076923076923,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.467300567471726,0.04,0.509615384615385,73430,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.091641504066649,0.02,0.721153846153846,4076,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.295302148776488,0.01,0.384615384615385,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.52182511015957,0.0,0.317307692307692,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.329722739458243,0.09,0.365384615384615,73430,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.110553117307982,0.08,0.586538461538462,34738,2,368830.0,2,3,0,5,1579,1490,1155,2,1
0.432988364137948,0.11,0.432692307692308,34738,1,370080.0,1,4,1,5,1475,1825,1510,0,1
0.308189215150081,0.0,0.365384615384615,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.15713329737184,0.01,0.644230769230769,34738,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.440277238419723,0.0,0.480769230769231,4990,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.451903923116264,0.05,0.288461538461538,27003,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.19179004428657,0.08,0.548076923076923,8794,1,370080.0,1,4,1,5,1475,1825,1510,0,1
0.387080868428093,0.13,0.423076923076923,8794,1,531000.0,6,4,0,5,1745,1500,1410,0,1
0.520823480552233,0.15,0.596153846153846,5410,1,370080.0,1,4,1,5,1475,1825,1510,0,1
0.109853352773276,0.0,0.346153846153846,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.20935350855602,0.09,0.442307692307692,5410,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.05216676672259,0.08,0.538461538461538,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.06285157575301,0.04,0.634615384615385,27003,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.14049641743777,0.15,0.509615384615385,27003,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.12930914392362,0.15,0.326923076923077,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.106768849902584,0.07,0.461538461538462,8794,1,370080.0,1,4,1,5,1475,1825,1510,0,1
0.344074076767054,0.05,0.519230769230769,17804,2,368830.0,2,3,0,5,1579,1490,1155,2,1
0.532123477634035,0.11,0.423076923076923,27003,5,352404.0,2,4,1,5,1695,1501,1051,4,1
0.418889900315054,0.03,0.394230769230769,7788,2,368830.0,2,3,0,5,1579,1490,1155,2,1
1.21897048982423,0.03,0.317307692307692,6112,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.05965051287822,0.01,0.442307692307692,27742,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.550313650125619,0.11,0.490384615384615,27003,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.736195049929958,0.03,0.461538461538462,27003,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.633606227972745,0.01,0.365384615384615,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.457271919004253,0.04,0.423076923076923,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.12806320095359,0.02,0.509615384615385,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.311233360790274,0.09,0.326923076923077,27003,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.458864310848986,0.05,0.644230769230769,34791,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.46282282719726,0.08,0.451923076923077,4990,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.493999974997802,0.05,0.298076923076923,5410,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.100346433061968,0.0,0.317307692307692,4990,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.581558735054189,0.02,0.548076923076923,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.02100216659636,0.13,0.528846153846154,7788,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.943625957500507,0.0,0.480769230769231,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.14773936126322,0.05,0.528846153846154,5410,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.596047787379488,0.03,0.836538461538462,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.03612354676519,0.16,0.5,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.2242674728433,0.05,0.605769230769231,6112,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.099846514972686,0.08,0.432692307692308,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.283920263121619,0.06,0.519230769230769,8794,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.146607570178056,0.08,0.548076923076923,27003,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.010430071920388,0.05,0.480769230769231,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.695166310161822,0.13,0.432692307692308,34738,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.054996316852478,0.0,0.740384615384615,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.21115492054085,0.0,0.471153846153846,7788,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.732406841105283,0.04,0.644230769230769,6112,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.01680011100404,0.02,0.365384615384615,4076,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.98488495022392,0.04,0.701923076923077,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.00781401914311,0.16,0.375,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.01379474214468,0.03,0.365384615384615,21622,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.16645017906091,0.07,0.326923076923077,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.340412315990378,0.0,0.692307692307692,34738,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.01654021913063,0.1,0.557692307692308,7788,4,355080.0,2,4,1,5,1755,1523,1490,5,1
0.344733868941702,0.05,0.375,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.19781677540968,0.02,0.394230769230769,7788,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.103713714344693,0.21,0.5,27742,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.03950044466985,0.01,0.413461538461538,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.06998292255054,0.07,0.769230769230769,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.19430137122785,0.1,0.769230769230769,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.01735554100339,0.07,0.317307692307692,34738,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.23097742595965,0.02,0.423076923076923,27003,1,531000.0,2,4,1,5,1735,1530,1335,2,1
0.023521584350423,0.04,0.423076923076923,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.719477498452469,0.19,0.615384615384615,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.17619989494216,0.04,0.605769230769231,7788,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.03727126632619,0.14,0.336538461538461,8794,1,531000.0,2,4,1,5,1735,1530,1335,2,1
1.17673610786381,0.01,0.471153846153846,8794,1,296376.0,2,3,1,5,1620,1675,1340,2,1
1.17057415611823,0.16,0.740384615384615,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
0.507891673518352,0.02,0.336538461538461,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.24292319732471,0.06,0.403846153846154,13051,1,531000.0,2,4,0,5,1735,1515,1335,2,1
0.138031191646813,0.02,0.586538461538462,8794,3,453800.0,6,4,0,6,1790,1635,1720,3,1
1.04991076916541,0.04,0.692307692307692,7788,1,531000.0,6,4,0,5,1745,1500,1410,0,1
0.316129981801541,0.04,0.461538461538462,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.43866553242826,0.0,0.346153846153846,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.00435683657556,0.12,0.384615384615385,8794,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.320544020810154,0.0,0.326923076923077,17804,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.11114932005184,0.05,0.682692307692308,34738,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.080483119776228,0.04,0.298076923076923,35036,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.60364741604141,0.11,0.634615384615385,5410,1,531000.0,6,4,0,5,1745,1500,1410,0,1
0.040614367011175,0.0,0.692307692307692,4076,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.06980254758413,0.14,0.471153846153846,5410,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.739465439183129,0.09,0.605769230769231,34738,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.62600961439132,0.0,0.528846153846154,27003,1,242160.0,2,3,1,5,1515,1475,1185,0,1
0.947933595048951,0.03,0.288461538461538,34791,1,242160.0,2,3,1,5,1515,1475,1185,0,1
1.18366706758705,0.1,0.461538461538462,7788,1,296376.0,2,3,1,5,1620,1675,1340,2,1
0.090469059569016,0.05,0.355769230769231,34738,3,453800.0,6,4,0,6,1790,1635,1720,3,1
